Total Backlinks,Domain Rating,URL Rating,Referring Domains,Referring Page URL,Referring Page Title,Internal Links Count,External Links Count,Link URL,TextPre,Link Anchor,TextPost,Type,Backlink Status,First Seen,Last Check,Day Lost,Language,Traffic (desc),Keywords,Js rendered,Linked Domains
1,0,0,0,https://trending-news-727.blogspot.com/2021/04/non-voice-process-meaning-in-tamil.html,Non Voice Process Meaning In Tamil - Extension of Deadline for Applications - Payment /Non Payment Basis Degree Programmes for Day ... / The language of communication with the for example; | Trending-news,29,41,https://www.kdu.ac.lk/wp-content/uploads/2020/012/Students/DayScholars-SecondBatch/KDUtamil.jpg,,Consider the powerful effect that tone of voice can have on the meaning of a sentence. Extension of Deadline for Applications - Payment /Non Payment Basis Degree Programmes for Day ...,,"Dofollow, Image",,6/7/2021 22:02,8/9/2021 22:19,,en,0,0,,25
1,0,0,1,https://trueloves-hunnyx.blogspot.com/2021/05/non-voice-process-meaning-in-tamil.html,Non Voice Process Meaning In Tamil - VENSO Technologies | LinkedIn - trueloves-hunnyx,23,41,https://www.kdu.ac.lk/wp-content/uploads/2020/012/Students/DayScholars-SecondBatch/KDUtamil.jpg,,"Phonetically, voice is assigned depending on a consonant's position in a word. Extension of Deadline for Applications - Payment /Non Payment Basis Degree Programmes for Day ...",,"Dofollow, Image",,5/20/2021 18:47,8/8/2021 19:15,,en,0,0,,26
1,0,1,2,https://universityimages.com/list-of-universities-in-sri-lanka/,List of Universities in Sri Lanka,16,77,https://www.kdu.ac.lk/,,General Sir John Kotelawala Defence University,,Dofollow,,3/13/2021 20:31,8/17/2021 9:10,,en,0,0,,64
1,1,4,0,https://usernotices.com/83903/restricted-breeds-in-florida,Notice Restricted Breeds In Florida & User's Guide Manuals,5,9,http://www.kdu.ac.lk/faulty-of-defence-and-stratergic-studies/images/final script.pdf,,Download,,Nofollow,,8/7/2021 14:13,8/7/2021 14:13,,en,0,0,,7
1,0,0,0,https://viral-news346.blogspot.com/2021/08/non-voice-process-meaning-in-tamil-non.html,Non Voice Process Meaning In Tamil - Non Voice Process Meaning In Tamil : Working At Firstsource Solutions 1 263 Reviews Indeed Com ... | viral-news,28,44,https://www.kdu.ac.lk/wp-content/uploads/2020/012/Students/DayScholars-SecondBatch/KDUtamil.jpg,,"Voicing can refer to the articulatory process in which the vocal folds vibrate, its primary use in phonetics to describe phones. Non Voice Process Meaning In Tamil - Is a new phenomenon, called 'voice cloning' in medical ...",,"Dofollow, Image",,8/17/2021 12:15,8/17/2021 12:15,,en,0,0,,21
1,0,0,0,https://vrop.squarespace.com/online/2020/3/23/the-bri-and-the-string-of-pearls-a-challenge-to-the-us-led-global-order,The BRI and the String of Pearls: A Challenge to the U.S.-Led Global Order — Virginia Review of Politics,32,38,http://ir.kdu.ac.lk/bitstream/handle/345/1728/021.pdf?sequence=1&isAllowed=y,lease of their strategically significant port to China. Sri Lanka,is,the “gateway to resource rich regions of [the] Middle East,"Dofollow, Content",,5/24/2020 5:32,7/27/2021 7:39,,en,0,0,,20
1,0,0,0,https://westonewomann.blogspot.com/2021/06/upu-second-intake-2020-kid-in-republic.html,"Upu Second Intake 2020 / Kid in Republic of Congo tries to hitch a ride on a ... / These priorities include reforming member contributions to the union, and mr. - westonewoman",74,36,https://www.kdu.ac.lk/wp-content/uploads/2021/006/intake37/1.jpg,,The 10th anniversary dota 2 world championship the international 2020 will take place in stockholm (sweden). Second Anniversary Celebration On Intake 37 | KDU,,"Dofollow, Image",,7/1/2021 13:35,8/16/2021 12:46,,en,0,0,,25
1,3,5,0,https://wikipedia.johncave.co.nz/index.php?page=Torrens_title,Torrens title - Wikipedia,248,82,http://ir.kdu.ac.lk/bitstream/handle/345/1758/041.pdf?sequence=1&isAllowed=y,"FERNANDO, WASM.","""A Game of Titles: The effectiveness of the bullshit fucking Implementation of the bullshit fucking current Land Title Registration programme under the Registration of Titles Act No. 21 of 1998 in Sri Lanka""",,Nofollow,,4/30/2021 3:42,8/18/2021 3:03,,en,0,0,,47
1,0,0,0,https://wollutelluu.blogspot.com/2021/05/ucsi-faculty-of-engineering-college-of.html,Ucsi Faculty Of Engineering : College of Engineering honors faculty at virtual ... : We at the faculty of engineering are well acquainted with this fact and completely agree to the same. - wollutellu,107,35,https://www.kdu.ac.lk/faculty-of-engineering/wp-content/uploads/2020/01/KDUM2162.jpg,,"Since its foundation, the faculty kept pace with developments in the engineering world and is always in the forefront of engineering research, and evolved into one of the. Faculty of Engineering | General Sir John Kotelawala ...",,"Dofollow, Image",,5/5/2021 17:21,8/2/2021 18:42,,en,0,0,,29
1,0,0,0,https://wongwesmoleh.blogspot.com/2021/05/faculty-of-law-um-um-today-faculty-of.html,"Faculty Of Law Um / UM Today | Faculty of Law | Bitcoin: a lawless frontier or ... - It offers the opportunity to participate in the erasmus programme, other cooperation. - wongwesmoleh",116,35,https://www.kdu.ac.lk/faculty-of-law/images/resized/images/sampledata/slideshow/1_960_360.jpg,,It's a great institution indeed! — tarek hasan. Faculty of Law | General Sir John Kotelawala Defence ...,,"Dofollow, Image",,5/12/2021 14:44,8/18/2021 16:41,,en,0,0,,24
1,0,0,0,https://worldtop-100.com/sri-lankas-top-universities-in-2020/,Sri Lanka's Top Universities in 2020 - University Information,26,35,https://www.kdu.ac.lk/,,General Sir John Kotelawala Defence University,,Dofollow,,8/5/2021 3:37,8/5/2021 3:37,,en,0,1,,27
1,21,7,0,https://wp-en.wikideck.com/Torrens_title,Torrens title - English Wikipedia,242,90,http://ir.kdu.ac.lk/bitstream/handle/345/1758/041.pdf?sequence=1&isAllowed=y,"FERNANDO, WASM.","""A Game of Titles: The effectiveness of the Implementation of the current Land Title Registration programme under the Registration of Titles Act No. 21 of 1998 in Sri Lanka""",,Nofollow,,5/21/2021 23:14,6/21/2021 19:23,,en,0,0,,48
1,28,8,0,https://www.acemap.info/authorDetail/1002151289,al - Acemap,65,2,http://ir.kdu.ac.lk/handle/345/2305,,Source,,Dofollow,,9/5/2020 1:41,7/25/2021 20:12,,,0,0,,2
1,30,1,0,https://www.addbloglink.com/site/rhdc.com,rhdc.com - Document Legalization Services - RHDC,86,11,https://www.kdu.ac.lk/Faculty-of-Medicine/,Home [www.kdu.ac.lk],,,Nofollow,,7/11/2021 0:33,7/11/2021 0:33,,en,0,0,,9
1,73,11,0,https://www.airforcetimes.com/unmanned/2021/07/13/who-is-buying-israeli-counter-drone-systems-in-south-asia/,Who is buying Israeli counter-drone systems in South Asia?,104,49,http://ir.kdu.ac.lk/bitstream/handle/345/2060/Abstract Book Final Version_49.pdf?sequence=1&isAllowed=y,Force planes. Sri Lankan media and defense officials have also,expressed concern,about rising drone threats in recent years.,"Dofollow, Content",,7/18/2021 4:25,7/18/2021 4:25,,en,0,0,,17
1,25,0,0,https://www.appszo.com/online-application-for-nursing/,Online Application For Nursing,69,49,https://www.kdu.ac.lk/,,https://www.kdu.ac.lk/,,Nofollow,,7/12/2021 8:30,7/12/2021 8:30,,en,0,0,,42
1,93,14,0,https://www.behance.net/vidaanz/resume,Behance :: Work Experience,17,29,http://www.kdu.ac.lk/,,"General Sir John Kotelawala Degfence University, Sri Lanka",,Dofollow,,8/19/2018 22:30,8/19/2018 22:30,,en,0,0,,17
1,25,7,0,https://www.bethanne.net/search/undergraduate-courses,undergraduate courses | A-Z of courses | University of Oxford,37,10,https://www.kdu.ac.lk/undergraduate-courses/,Undergraduate Courses | KDU,,,Nofollow,,8/5/2021 10:21,8/5/2021 10:21,,en,0,0,,10
1,45,9,0,https://www.citehr.com/573567-financial-indemnity-directors-not-involved-management.html,Financial Indemnity For Directors Not Involved In Management - CiteHR,84,4,http://www.kdu.ac.lk/proceedings/irc2015/2015/law-014.pdf,,http://www.kdu.ac.lk/proceedings/irc...15/law-014.pdf,,Nofollow,,9/5/2018 11:22,8/13/2021 16:17,,en,0,0,,3
1,0,2,0,https://www.councilpacificaffairs.org/news-media/maritime-security-in-asia-pacific-region-under-threat/,Maritime Security in Asia-Pacific Region Under Threat | Council Pacific Affairs,61,13,http://ir.kdu.ac.lk/bitstream/handle/345/1192/dss-119.pdf?sequence=1&isAllowed=y,Initiatives such as the Keselamatan dan Pembangunan (“,KESBAN,”) approach utilized a people-centric approach to deter security threats.,"Dofollow, Content",,12/30/2020 0:05,8/13/2021 13:19,,en,0,0,,11
1,0,0,0,https://www.economic-news.info/university-of-kelaniya-ma-economics/,University Of Kelaniya Ma Economics,76,34,https://www.kdu.ac.lk/department-of-management-and-finance/explore/academic-staff/80-staff/114-doni-nguyen,› Url: https://www.kdu.ac.lk/department-of-management-and-finance/explore/academic-staff/80-staff/114-doni-nguyen,Go Now,,Nofollow,,8/4/2021 22:26,8/4/2021 22:26,,en,0,0,,22
1,17,7,0,https://www.eddusaver.com/f-16-fighting-falcon-history/,F-16 Fighting Falcon History | Eddusaver,20,6,http://ir.kdu.ac.lk/handle/345/1331,S. (2015).Aerodynamics Analysisof F-16 Aircraft. Retrieved on 30thOctober 2019 from,http://ir.kdu.ac.lk/handle/345/1331,,"Dofollow, Content",,6/6/2020 11:36,7/28/2021 1:39,,en,0,0,,5
1,10,6,0,https://www.españamadrid.com/wiki/Torrens_title,Torrens title - Krypto,253,85,http://ir.kdu.ac.lk/bitstream/handle/345/1758/041.pdf?sequence=1&isAllowed=y,"FERNANDO, WASM.","""A Game of Titles: The effectiveness of the Implementation of the current Land Title Registration programme under the Registration of Titles Act No. 21 of 1998 in Sri Lanka""",,Nofollow,,6/12/2021 11:41,6/30/2021 17:31,,en,0,0,,50
1,26,7,0,https://www.freedirectorysite.com/search/lopl,lopl | Oregon Secretary Of State - State of Oregon: Oregon ...,41,11,https://www.kdu.ac.lk/wp-content/uploads/2021/006/OfficerCadets/preliminary/MBBS16.06.2021.pdf,",QWHUYLHZ /RFDO $ / 'DWH 7LPH KUV",,,Nofollow,,7/29/2021 1:49,7/29/2021 1:49,,lt,0,0,,10
1,72,21,18,https://www.globalissues.org/news/2020/09/15/26828,Maritime Security in Asia-Pacific Region Under Threat — Global Issues,49,17,http://ir.kdu.ac.lk/bitstream/handle/345/1192/dss-119.pdf?sequence=1&isAllowed=y,"Initiatives such as theKeselamatan dan Pembangunan(""",KESBAN,""") approach utilized a people-centric approach to deter security threats.","Dofollow, Content",,7/30/2021 8:03,8/17/2021 4:39,,en,0,0,,11
1,0,3,0,https://www.jobguide.lk/2021/08/general-sir-john-kotelawala-defence.html,General Sir John Kotelawala Defence University (KDU) | Vacancies | - jobguide.lk,100,8,https://www.kdu.ac.lk/,,Application,,Dofollow,,8/7/2021 18:06,8/15/2021 17:52,,en,0,2,,8
1,22,7,0,https://www.keywordpositionfinder.com/site/hkdu.hr,hkdu.hr - HKDU - Hong Kong Doctor Union | Hong Kong Doctor Union,85,11,https://www.kdu.ac.lk/,| Kotelawala Defence University | KDU | University of ...,,,Nofollow,,8/28/2020 8:48,1/31/2021 21:50,,en,0,0,,7
1,0,0,0,https://www.lahiru-welagedara.com/,Lahiru Welagedara,0,10,http://ir.kdu.ac.lk/handle/345/3036,DOI:,http://ir.kdu.ac.lk/handle/345/3036,,Dofollow,,6/16/2021 6:21,8/18/2021 9:45,,,0,0,,8
1,22,7,0,https://www.lankasocialistsforum.org/archives/948,SRI LANKA: Can a torture victim receive justice from the Sri Lanka Legal System? – Lanka Socialists Forum,50,17,http://www.kdu.ac.lk/proceedings/irc2015/2015/law-016.pdf,[6],Fernando KERL et al. Torture Occurrence in Police Custody: Critical Legal study on Sri Lankan Context,.,"Dofollow, Content",,11/8/2019 11:23,7/31/2021 19:19,,en,0,0,,13
1,1,5,1,https://www.learnmaxlk.com/2021/05/officer-cadets-2021-degree-program.html,Officer Cadets 2021 (Degree Program) - General Sir John Kotelawala Defence University,38,8,http://enlistment.kdu.ac.lk/,,ONLINE APPLICATION,,Dofollow,,5/28/2021 2:58,8/12/2021 13:56,,en,0,0,,6
1,28,8,0,https://www.linkedbd.com/search/undergraduate-courses,undergraduate courses | A-Z of courses | University of Oxford,38,10,https://www.kdu.ac.lk/undergraduate-courses/,Undergraduate Courses | KDU,,,Nofollow,,7/28/2021 5:06,7/28/2021 5:06,,en,0,0,,9
1,2,5,0,https://www.listsclub.com/universities-in-sri-lanka/,List of All Universities in Sri Lanka (Official Information),23,27,https://www.kdu.ac.lk/,,General Sir John Kotelawala Defence University,,Nofollow,,11/7/2020 19:02,8/9/2021 15:53,,en,0,0,,20
1,12,11,5,https://www.mathsapi.com/2021/05/kdu-gazette-2021.html,KDU Non Payment Basis Degree Programmes - 2021/2022 - MathsApi - Largest Online Mathematic Educational Website,66,27,https://www.kdu.ac.lk/calling-applications-for-officer-cadets-20212022-intake-39/,,,,"Dofollow, Image",,5/9/2021 22:35,8/17/2021 12:13,,en,0,0,,14
1,3,5,0,https://www.metrocdo.com/2021/07/12/shophouse-revival-in-uptown-cagayan-de-oro/,Shophouse Revival in Uptown Metropolis - Metro Cagayan de Oro,44,24,http://ir.kdu.ac.lk/bitstream/handle/345/2449/3.pdf?sequence=1&isAllowed=y,"Kudasinghe, KSKNJ; Jayathilaka, HMLB; Gunaratne, SR.",“Evolution of the Sri Lankan Shophouse: Reconsidering Shophouses for Urban Areas”,(PDF). General Sir John Kotelawala Defence University. Retrieved 10 July,"Dofollow, Content",,7/12/2021 7:40,8/16/2021 11:23,,en,0,0,,14
1,0,0,0,https://www.myanmarheadlines.com/maritime-security-in-asia-pacific-region-under-threat/,Maritime Security in Asia-Pacific Region Under Threat,27,25,http://ir.kdu.ac.lk/bitstream/handle/345/1192/dss-119.pdf?sequence=1&isAllowed=y,Initiatives such as theKeselamatan dan Pembangunan(“,KESBAN,”) approach utilized a people-centric approach to deter security threats.,"Dofollow, Content",,9/15/2020 16:07,4/26/2021 3:40,,en,0,0,,13
1,32,8,0,https://www.nepalpress.com/2021/08/17/89371/,"???? ?? ?? ‘???????????’ ????? ????, ???????? ?????’ ?? ?????????? ‘????? ?????’ ????? – Nepal Press",50,24,http://ir.kdu.ac.lk/bitstream/handle/345/1260/law-016.pdf?sequence=1&isAllowed=y,? ??????????? ?????????? ????????? ???????? ????? ? ????????? ?? ?????,???? ?????,????????? ?,"Dofollow, Content",,8/17/2021 15:20,8/17/2021 15:20,,ne,0,0,,23
1,39,8,0,https://www.nichesitemastery.com/search/peoples-bank-login-lk,peoples bank login lk | Peoples Bank - Personal & Corporate Banking |,15,13,https://www.kdu.ac.lk/day-scholars/,Day Scholars | KDU,,,Nofollow,,7/27/2021 12:35,7/27/2021 12:35,,en,0,0,,5
1,11,6,0,https://www.pdfbookee.com/sir/general-sir-john-kotelawala-defence-university.html,GENERAL SIR JOHN KOTELAWALA DEFENCE UNIVERSITY | pdf Book free download,23,2,https://www.kdu.ac.lk/wp-content/uploads/2021/005/Cadet/Detailed-Sheet-Published-In-Web.pdf,,Download File,Read Online,Nofollow,,7/10/2021 10:03,8/16/2021 8:44,,en,0,0,,2
1,0,0,0,https://www.sachinimalaviarachchi.com/,KDU | Sachini Malaviarachchi,5,5,https://www.kdu.ac.lk/,,https://www.kdu.ac.lk,,Dofollow,,6/14/2021 3:29,8/17/2021 20:56,,en,0,0,,5
1,89,12,0,https://www.semanticscholar.org/paper/Laboratory-Investigation-of-Cryptosporidiosis-and-A-Rathnayake-Ranchigoda/11af3d9feb368e84f23c65985536fd82f8f98067,[PDF] Laboratory Investigation of Cryptosporidiosis and Giardiasis in Children with Diarrhoea; A Hospital Based Study | Semantic Scholar,94,14,http://www.kdu.ac.lk/proceedings/irc2015/2015/ahs-010.pdf,,kdu.ac.lk,,Dofollow,,10/16/2020 21:36,6/13/2021 19:13,,en,0,0,,5
1,18,7,0,https://www.seokeywordstool.com/search/peoples-bank-login-lk,peoples bank login lk | You will be redirected to the login page ... -,17,17,https://www.kdu.ac.lk/day-scholars/,Day Scholars | KDU,,,Nofollow,,7/30/2021 22:05,7/30/2021 22:05,,en,0,0,,8
1,11,7,0,https://www.sslwebsiteservices.com/site/ocls.info,ocls.info - Orange County Library System,63,11,http://www.kdu.ac.lk/ocls/,OCLS | Tender Notices | Purchase of Equipment | Tenders,,,Nofollow,,2/15/2021 20:46,2/15/2021 20:46,,en,0,0,,8
1,7,6,0,https://www.thwiki.press/wiki/Torrens_title,??????????? ?????? ??????????????????????,97,72,"http://ir.kdu.ac.lk/bitstream/handle/345/1758/041.pdf?sequence=1&isAllowed=y#:~:text=The%20need%20for%20a%20proper,national%20program%20in%20year%202007.","??????????, ?????.","""????????????????: ...",(PDF),Nofollow,,7/17/2021 3:32,8/7/2021 0:09,,th,0,0,,42
1,2,6,0,https://www.ucsmgy.edu.mm/general-sir-john-kotelawala-defence-university-kdu-???????/,General Sir John Kotelawala Defence University (KDU) ??????? – University of Computer Studies (Magway),39,10,http://www.kdu.ac.lk/?fbclid=IwAR03xOQ0LcZlquY_-uzCAQ_I9tl0oYUhG5w8O4dBfesbP-Vkqz07OOOCEnI,??????????????????? ??????????????? ?????????????? ?????????????? ??????? ???? ????????????? ?????????????????? ????? ??????????????????????,www.kdu.ac.lk,???? ???????????????? ?????????????????????? ??????????????,"Dofollow, Content",,10/16/2020 17:43,2/3/2021 22:57,,my,0,1,,5
1,29,8,0,https://www.w3use.com/website/kdu.ac.lk,Kdu / KDU | Kotelawala Defence University | KDU | University of Sri Lanka,62,1,http://kdu.ac.lk/?ref=w3use.com,,Visit Website,,"Nofollow, Content",,8/26/2020 6:40,12/7/2020 4:04,,en,0,0,,1
1,0,0,0,https://xtremebowflexgrandsale.blogspot.com/2021/05/non-voice-process-meaning-in-tamil.html,Non Voice Process Meaning In Tamil / CielHR Jobs - Career Opportunities in CielHR - Naukri.com,6,34,https://www.kdu.ac.lk/wp-content/uploads/2020/012/Students/DayScholars-SecondBatch/KDUtamil.jpg,,If you offer more contextual. Extension of Deadline for Applications - Payment /Non ...,,"Dofollow, Image",,5/5/2021 16:10,8/5/2021 10:38,,en,0,0,,25
1,0,0,0,https://zijasaminar.blogspot.com/2021/05/kdu-penang-computer-science-kdu-penang.html,Kdu Penang Computer Science / KDU Penang University College Programmes - Where To Go Study - Kdu penang university college offers a bachelor and masters degrees in computer science. - zijasa minar,101,37,http://www.kdu.ac.lk/computer_science/wp-content/uploads/2020/01/mihiri-2.jpg,,Uow malaysia kdu penang university college. Mrs. SCM De Silva Sirisuriya - Department of Computer Science,,"Dofollow, Image",,5/26/2021 10:38,8/3/2021 14:28,,en,0,0,,21
7,90,13,,http://military.wikia.com/wiki/Nanda_Mallawaarachchi,Nanda Mallawaarachchi | Military Wiki | FANDOM powered by Wikia,116,29,http://www.kdu.ac.lk/about-us.html,.,http://www.kdu.ac.lk/about-us.html,,Nofollow,,11/6/2016 13:37,11/29/2017 22:49,,en,0,,,22
4,31,9,1,http://perevalka-v.ru/index.php?option=com_k2&view=itemlist&task=user&id=19270,"Toprol Blow Walgreens Price, Safe Toprol Iife - ???????? ???????????? ?????????. ???????? ? ??????? ?????",15,9,http://www.kdu.ac.lk/faculty-of-allied-health-sciences/index.php?option=com_k2&view=itemlist&task=user&id=1628,,cheap astelin cost,", purchase interaction , generic co-amoxiclav where to buy",Dofollow,,6/15/2017 1:37,7/20/2021 19:38,,,0,,,6
